externalId,customerId,amount,currency,type,createdAt
cc-1114,c-234,182.31,BRL,PURCHASE,2026-02-02T03:34:00
cc-1115,c-419,227.78,EUR,PURCHASE,2026-02-02T03:35:00
cc-1116,c-393,237.09,EUR,PURCHASE,2026-02-02T03:36:00
cc-1117,c-187,57.90,EUR,PURCHASE,2026-02-02T03:37:00
cc-1118,c-114,-178.21,EUR,REFUND,2026-02-02T03:38:00
cc-1119,c-494,274.30,USD,PURCHASE,2026-02-02T03:39:00
cc-1120,c-360,448.54,USD,PURCHASE,2026-02-02T03:40:00
cc-1121,c-072,371.51,USD,PURCHASE,2026-02-02T03:41:00
cc-1122,c-055,98.76,BRL,PURCHASE,2026-02-02T03:42:00
cc-1123,c-477,108.58,BRL,PURCHASE,2026-02-02T03:43:00
cc-1124,c-367,378.82,BRL,PURCHASE,2026-02-02T03:44:00
cc-1125,c-475,336.40,BRL,PURCHASE,2026-02-02T03:45:00
cc-1126,c-396,229.24,EUR,PURCHASE,2026-02-02T03:46:00
cc-1127,c-490,481.96,BRL,PURCHASE,2026-02-02T03:47:00
cc-1128,c-272,277.06,USD,PURCHASE,2026-02-02T03:48:00
cc-1129,c-430,462.26,BRL,PURCHASE,2026-02-02T03:49:00
cc-1130,c-355,365.52,BRL,PURCHASE,2026-02-02T03:50:00
cc-1131,c-054,300.67,USD,PURCHASE,2026-02-02T03:51:00
cc-1132,c-259,209.91,EUR,PURCHASE,2026-02-02T03:52:00
cc-1133,c-469,124.87,USD,PURCHASE,2026-02-02T03:53:00
cc-1134,c-494,147.79,BRL,PURCHASE,2026-02-02T03:54:00
cc-1135,c-071,350.31,EUR,PURCHASE,2026-02-02T03:55:00
cc-1136,c-263,351.05,USD,PURCHASE,2026-02-02T03:56:00
cc-1137,c-365,277.24,BRL,PURCHASE,2026-02-02T03:57:00
cc-1138,c-103,357.48,EUR,PURCHASE,2026-02-02T03:58:00
cc-1139,c-177,67.20,EUR,PURCHASE,2026-02-02T03:59:00
cc-1140,c-333,89.73,EUR,PURCHASE,2026-02-02T04:00:00
cc-1141,c-356,355.47,USD,PURCHASE,2026-02-02T04:01:00
cc-1142,c-288,285.75,EUR,PURCHASE,2026-02-02T04:02:00
cc-1143,c-364,374.19,EUR,PURCHASE,2026-02-02T04:03:00
cc-1144,c-147,211.77,BRL,PURCHASE,2026-02-02T04:04:00
cc-1145,c-268,191.05,BRL,PURCHASE,2026-02-02T04:05:00
cc-1146,c-344,-134.22,BRL,REFUND,2026-02-02T04:06:00
cc-1147,c-147,74.07,BRL,PURCHASE,2026-02-02T04:07:00
cc-1148,c-354,102.80,EUR,PURCHASE,2026-02-02T04:08:00
cc-1149,c-017,226.84,EUR,PURCHASE,2026-02-02T04:09:00
cc-1150,c-445,281.38,BRL,PURCHASE,2026-02-02T04:10:00
cc-1151,c-381,195.05,EUR,PURCHASE,2026-02-02T04:11:00
cc-1152,c-402,348.37,EUR,PURCHASE,2026-02-02T04:12:00
cc-1153,c-341,-191.41,USD,REFUND,2026-02-02T04:13:00
cc-1154,c-490,342.89,EUR,PURCHASE,2026-02-02T04:14:00
cc-1155,c-028,-126.42,EUR,REFUND,2026-02-02T04:15:00
cc-1156,c-445,435.19,BRL,PURCHASE,2026-02-02T04:16:00
cc-1157,c-467,355.06,USD,PURCHASE,2026-02-02T04:17:00
cc-1158,c-387,369.49,BRL,PURCHASE,2026-02-02T04:18:00
cc-1159,c-398,97.56,USD,PURCHASE,2026-02-02T04:19:00
cc-1160,c-091,38.16,BRL,PURCHASE,2026-02-02T04:20:00
cc-1161,c-377,189.22,USD,PURCHASE,2026-02-02T04:21:00
cc-1162,c-143,65.90,EUR,PURCHASE,2026-02-02T04:22:00
cc-1163,c-434,165.95,EUR,PURCHASE,2026-02-02T04:23:00
cc-1164,c-480,77.70,USD,PURCHASE,2026-02-02T04:24:00
cc-1165,c-306,-466.26,EUR,REFUND,2026-02-02T04:25:00
cc-1166,c-432,245.78,EUR,PURCHASE,2026-02-02T04:26:00
cc-1167,c-282,392.23,USD,PURCHASE,2026-02-02T04:27:00
cc-1168,c-270,92.75,BRL,PURCHASE,2026-02-02T04:28:00
cc-1169,c-403,208.55,EUR,PURCHASE,2026-02-02T04:29:00
cc-1170,c-207,111.38,BRL,PURCHASE,2026-02-02T04:30:00
cc-1171,c-340,181.04,BRL,PURCHASE,2026-02-02T04:31:00
cc-1172,c-487,265.72,EUR,PURCHASE,2026-02-02T04:32:00
cc-1173,c-422,325.00,BRL,PURCHASE,2026-02-02T04:33:00
cc-1174,c-343,120.93,EUR,PURCHASE,2026-02-02T04:34:00
cc-1175,c-315,122.67,BRL,PURCHASE,2026-02-02T04:35:00
cc-1176,c-350,191.30,BRL,PURCHASE,2026-02-02T04:36:00
cc-1177,c-198,362.26,BRL,PURCHASE,2026-02-02T04:37:00
cc-1178,c-467,385.48,EUR,PURCHASE,2026-02-02T04:38:00
cc-1179,c-412,243.92,USD,PURCHASE,2026-02-02T04:39:00
cc-1180,c-460,160.84,BRL,PURCHASE,2026-02-02T04:40:00
cc-1181,c-486,485.84,EUR,PURCHASE,2026-02-02T04:41:00
cc-1182,c-274,-33.67,EUR,REFUND,2026-02-02T04:42:00
cc-1183,c-323,432.61,USD,PURCHASE,2026-02-02T04:43:00
cc-1184,c-428,269.34,EUR,PURCHASE,2026-02-02T04:44:00
cc-1185,c-450,387.83,EUR,PURCHASE,2026-02-02T04:45:00
cc-1186,c-419,373.70,BRL,PURCHASE,2026-02-02T04:46:00
cc-1187,c-013,166.53,BRL,PURCHASE,2026-02-02T04:47:00
cc-1188,c-038,-397.31,EUR,REFUND,2026-02-02T04:48:00
cc-1189,c-037,114.60,USD,PURCHASE,2026-02-02T04:49:00
cc-1190,c-209,315.48,USD,PURCHASE,2026-02-02T04:50:00
cc-1191,c-162,-336.98,EUR,REFUND,2026-02-02T04:51:00
cc-1192,c-004,309.56,EUR,PURCHASE,2026-02-02T04:52:00
cc-1193,c-300,-424.28,USD,REFUND,2026-02-02T04:53:00
cc-1194,c-476,145.63,EUR,PURCHASE,2026-02-02T04:54:00
cc-1195,c-155,141.48,USD,PURCHASE,2026-02-02T04:55:00
cc-1196,c-196,330.70,USD,PURCHASE,2026-02-02T04:56:00
cc-1197,c-081,69.05,USD,PURCHASE,2026-02-02T04:57:00
cc-1198,c-408,273.32,EUR,PURCHASE,2026-02-02T04:58:00
cc-1199,c-074,443.60,EUR,PURCHASE,2026-02-02T04:59:00
cc-1200,c-332,474.78,EUR,PURCHASE,2026-02-02T05:00:00
cc-1201,c-448,62.49,BRL,PURCHASE,2026-02-02T05:01:00
cc-1202,c-294,269.04,BRL,PURCHASE,2026-02-02T05:02:00
cc-1203,c-157,370.97,EUR,PURCHASE,2026-02-02T05:03:00
cc-1204,c-177,452.91,EUR,PURCHASE,2026-02-02T05:04:00
cc-1205,c-073,111.17,USD,PURCHASE,2026-02-02T05:05:00
cc-1206,c-100,335.82,EUR,PURCHASE,2026-02-02T05:06:00
cc-1207,c-437,-375.77,EUR,REFUND,2026-02-02T05:07:00
cc-1208,c-237,37.50,EUR,PURCHASE,2026-02-02T05:08:00
cc-1209,c-035,99.51,EUR,PURCHASE,2026-02-02T05:09:00
cc-1210,c-250,179.21,EUR,PURCHASE,2026-02-02T05:10:00
cc-1211,c-336,143.28,BRL,PURCHASE,2026-02-02T05:11:00
cc-1212,c-461,243.44,USD,PURCHASE,2026-02-02T05:12:00
cc-1213,c-316,347.04,BRL,PURCHASE,2026-02-02T05:13:00
cc-1214,c-290,404.04,USD,PURCHASE,2026-02-02T05:14:00
cc-1215,c-087,-123.84,BRL,REFUND,2026-02-02T05:15:00
cc-1216,c-365,218.63,USD,PURCHASE,2026-02-02T05:16:00
cc-1217,c-069,166.45,USD,PURCHASE,2026-02-02T05:17:00
cc-1218,c-237,387.61,USD,PURCHASE,2026-02-02T05:18:00
cc-1219,c-283,323.13,BRL,PURCHASE,2026-02-02T05:19:00
cc-1220,c-431,413.40,EUR,PURCHASE,2026-02-02T05:20:00
cc-1221,c-101,443.28,BRL,PURCHASE,2026-02-02T05:21:00
cc-1222,c-373,-10.30,EUR,REFUND,2026-02-02T05:22:00
cc-1223,c-324,-291.36,USD,REFUND,2026-02-02T05:23:00
cc-1224,c-394,453.25,EUR,PURCHASE,2026-02-02T05:24:00
cc-1225,c-134,499.37,USD,PURCHASE,2026-02-02T05:25:00
cc-1226,c-335,183.54,BRL,PURCHASE,2026-02-02T05:26:00
cc-1227,c-457,366.88,USD,PURCHASE,2026-02-02T05:27:00
cc-1228,c-069,255.70,USD,PURCHASE,2026-02-02T05:28:00
cc-1229,c-187,331.68,EUR,PURCHASE,2026-02-02T05:29:00
cc-1230,c-351,257.55,USD,PURCHASE,2026-02-02T05:30:00
cc-1231,c-082,474.41,EUR,PURCHASE,2026-02-02T05:31:00
cc-1232,c-447,368.22,USD,PURCHASE,2026-02-02T05:32:00
cc-1233,c-481,110.19,USD,PURCHASE,2026-02-02T05:33:00
cc-1234,c-119,-185.35,BRL,REFUND,2026-02-02T05:34:00
cc-1235,c-343,453.96,USD,PURCHASE,2026-02-02T05:35:00
cc-1236,c-199,227.87,BRL,PURCHASE,2026-02-02T05:36:00
cc-1237,c-021,162.71,EUR,PURCHASE,2026-02-02T05:37:00
cc-1238,c-496,414.99,EUR,PURCHASE,2026-02-02T05:38:00
cc-1239,c-135,285.51,USD,PURCHASE,2026-02-02T05:39:00
cc-1240,c-335,294.25,BRL,PURCHASE,2026-02-02T05:40:00
cc-1241,c-265,486.36,BRL,PURCHASE,2026-02-02T05:41:00
cc-1242,c-265,408.80,USD,PURCHASE,2026-02-02T05:42:00
cc-1243,c-250,443.70,BRL,PURCHASE,2026-02-02T05:43:00
cc-1244,c-257,220.51,BRL,PURCHASE,2026-02-02T05:44:00
cc-1245,c-040,141.12,BRL,PURCHASE,2026-02-02T05:45:00
cc-1246,c-096,301.41,BRL,PURCHASE,2026-02-02T05:46:00
cc-1247,c-339,405.78,EUR,PURCHASE,2026-02-02T05:47:00
cc-1248,c-059,239.93,BRL,PURCHASE,2026-02-02T05:48:00
cc-1249,c-303,416.85,BRL,PURCHASE,2026-02-02T05:49:00
cc-1250,c-125,-287.17,BRL,REFUND,2026-02-02T05:50:00
cc-1251,c-069,20.56,EUR,PURCHASE,2026-02-02T05:51:00
cc-1252,c-076,-129.87,BRL,REFUND,2026-02-02T05:52:00
cc-1253,c-265,300.08,EUR,PURCHASE,2026-02-02T05:53:00
cc-1254,c-327,-360.05,EUR,REFUND,2026-02-02T05:54:00
cc-1255,c-421,43.79,USD,PURCHASE,2026-02-02T05:55:00
cc-1256,c-311,433.78,BRL,PURCHASE,2026-02-02T05:56:00
cc-1257,c-113,300.82,EUR,PURCHASE,2026-02-02T05:57:00
cc-1258,c-421,311.98,EUR,PURCHASE,2026-02-02T05:58:00
cc-1259,c-136,343.11,USD,PURCHASE,2026-02-02T05:59:00
cc-1260,c-306,115.68,USD,PURCHASE,2026-02-02T06:00:00
cc-1261,c-068,101.97,EUR,PURCHASE,2026-02-02T06:01:00
cc-1262,c-351,75.63,BRL,PURCHASE,2026-02-02T06:02:00
cc-1263,c-091,307.76,BRL,PURCHASE,2026-02-02T06:03:00
cc-1264,c-450,252.16,BRL,PURCHASE,2026-02-02T06:04:00
cc-1265,c-048,66.03,EUR,PURCHASE,2026-02-02T06:05:00
cc-1266,c-277,448.59,EUR,PURCHASE,2026-02-02T06:06:00
cc-1267,c-333,210.92,BRL,PURCHASE,2026-02-02T06:07:00
cc-1268,c-358,115.51,USD,PURCHASE,2026-02-02T06:08:00
cc-1269,c-405,175.91,EUR,PURCHASE,2026-02-02T06:09:00
cc-1270,c-465,348.66,BRL,PURCHASE,2026-02-02T06:10:00
cc-1271,c-218,239.09,BRL,PURCHASE,2026-02-02T06:11:00
cc-1272,c-466,142.35,EUR,PURCHASE,2026-02-02T06:12:00
cc-1273,c-210,3.73,EUR,PURCHASE,2026-02-02T06:13:00
cc-1274,c-405,-261.75,EUR,REFUND,2026-02-02T06:14:00
cc-1275,c-004,103.50,USD,PURCHASE,2026-02-02T06:15:00
cc-1276,c-210,78.23,EUR,PURCHASE,2026-02-02T06:16:00
cc-1277,c-300,427.63,USD,PURCHASE,2026-02-02T06:17:00
cc-1278,c-290,138.50,EUR,PURCHASE,2026-02-02T06:18:00
cc-1279,c-204,207.20,EUR,PURCHASE,2026-02-02T06:19:00
cc-1280,c-248,279.99,USD,PURCHASE,2026-02-02T06:20:00
cc-1281,c-130,289.25,EUR,PURCHASE,2026-02-02T06:21:00
cc-1282,c-204,427.64,EUR,PURCHASE,2026-02-02T06:22:00
cc-1283,c-061,223.85,EUR,PURCHASE,2026-02-02T06:23:00
cc-1284,c-487,108.01,USD,PURCHASE,2026-02-02T06:24:00
cc-1285,c-403,275.74,EUR,PURCHASE,2026-02-02T06:25:00
cc-1286,c-351,81.21,EUR,PURCHASE,2026-02-02T06:26:00
cc-1287,c-003,411.80,USD,PURCHASE,2026-02-02T06:27:00
cc-1288,c-475,44.98,USD,PURCHASE,2026-02-02T06:28:00
cc-1289,c-114,304.91,EUR,PURCHASE,2026-02-02T06:29:00
cc-1290,c-197,200.92,EUR,PURCHASE,2026-02-02T06:30:00
cc-1291,c-267,481.80,BRL,PURCHASE,2026-02-02T06:31:00
cc-1292,c-485,88.46,USD,PURCHASE,2026-02-02T06:32:00
cc-1293,c-225,-425.43,EUR,REFUND,2026-02-02T06:33:00
cc-1294,c-147,392.20,EUR,PURCHASE,2026-02-02T06:34:00
cc-1295,c-265,307.98,EUR,PURCHASE,2026-02-02T06:35:00
cc-1296,c-019,327.85,BRL,PURCHASE,2026-02-02T06:36:00
cc-1297,c-045,390.06,USD,PURCHASE,2026-02-02T06:37:00
cc-1298,c-343,293.45,EUR,PURCHASE,2026-02-02T06:38:00
cc-1299,c-008,35.24,BRL,PURCHASE,2026-02-02T06:39:00
cc-1300,c-282,415.05,EUR,PURCHASE,2026-02-02T06:40:00
cc-1301,c-179,407.94,BRL,PURCHASE,2026-02-02T06:41:00
cc-1302,c-311,227.92,USD,PURCHASE,2026-02-02T06:42:00
cc-1303,c-295,-88.34,EUR,REFUND,2026-02-02T06:43:00
cc-1304,c-055,252.08,USD,PURCHASE,2026-02-02T06:44:00
cc-1305,c-485,257.13,USD,PURCHASE,2026-02-02T06:45:00
cc-1306,c-449,396.90,USD,PURCHASE,2026-02-02T06:46:00
cc-1307,c-356,189.16,USD,PURCHASE,2026-02-02T06:47:00
cc-1308,c-395,170.49,USD,PURCHASE,2026-02-02T06:48:00
cc-1309,c-349,293.83,BRL,PURCHASE,2026-02-02T06:49:00
cc-1310,c-247,34.71,EUR,PURCHASE,2026-02-02T06:50:00
cc-1311,c-404,338.78,BRL,PURCHASE,2026-02-02T06:51:00
cc-1312,c-410,477.77,EUR,PURCHASE,2026-02-02T06:52:00
cc-1313,c-275,-416.26,BRL,REFUND,2026-02-02T06:53:00
cc-1314,c-148,337.18,USD,PURCHASE,2026-02-02T06:54:00
cc-1315,c-039,90.06,USD,PURCHASE,2026-02-02T06:55:00
cc-1316,c-182,287.28,BRL,PURCHASE,2026-02-02T06:56:00
cc-1317,c-485,465.20,BRL,PURCHASE,2026-02-02T06:57:00
cc-1318,c-256,118.20,BRL,PURCHASE,2026-02-02T06:58:00
cc-1319,c-447,115.37,BRL,PURCHASE,2026-02-02T06:59:00
cc-1320,c-429,78.84,BRL,PURCHASE,2026-02-02T07:00:00
cc-1321,c-062,338.23,EUR,PURCHASE,2026-02-02T07:01:00
cc-1322,c-253,382.36,EUR,PURCHASE,2026-02-02T07:02:00
cc-1323,c-491,-241.66,EUR,REFUND,2026-02-02T07:03:00
cc-1324,c-162,492.70,EUR,PURCHASE,2026-02-02T07:04:00
cc-1325,c-445,92.25,EUR,PURCHASE,2026-02-02T07:05:00
cc-1326,c-144,375.33,BRL,PURCHASE,2026-02-02T07:06:00
cc-1327,c-028,212.16,EUR,PURCHASE,2026-02-02T07:07:00
cc-1328,c-017,197.46,EUR,PURCHASE,2026-02-02T07:08:00
cc-1329,c-398,488.28,EUR,PURCHASE,2026-02-02T07:09:00
cc-1330,c-266,344.92,BRL,PURCHASE,2026-02-02T07:10:00
cc-1331,c-346,290.92,USD,PURCHASE,2026-02-02T07:11:00
cc-1332,c-186,130.59,EUR,PURCHASE,2026-02-02T07:12:00
cc-1333,c-135,236.20,EUR,PURCHASE,2026-02-02T07:13:00
cc-1334,c-176,249.89,BRL,PURCHASE,2026-02-02T07:14:00
cc-1335,c-215,186.78,USD,PURCHASE,2026-02-02T07:15:00
cc-1336,c-144,286.13,EUR,PURCHASE,2026-02-02T07:16:00
cc-1337,c-352,50.84,USD,PURCHASE,2026-02-02T07:17:00
cc-1338,c-412,216.68,USD,PURCHASE,2026-02-02T07:18:00
cc-1339,c-101,479.61,BRL,PURCHASE,2026-02-02T07:19:00
cc-1340,c-243,89.13,USD,PURCHASE,2026-02-02T07:20:00
cc-1341,c-069,424.85,EUR,PURCHASE,2026-02-02T07:21:00
cc-1342,c-274,392.88,USD,PURCHASE,2026-02-02T07:22:00
cc-1343,c-129,284.35,USD,PURCHASE,2026-02-02T07:23:00
cc-1344,c-051,30.96,USD,PURCHASE,2026-02-02T07:24:00
cc-1345,c-244,49.05,EUR,PURCHASE,2026-02-02T07:25:00
cc-1346,c-172,180.79,EUR,PURCHASE,2026-02-02T07:26:00
cc-1347,c-478,172.73,USD,PURCHASE,2026-02-02T07:27:00
cc-1348,c-063,340.11,EUR,PURCHASE,2026-02-02T07:28:00
cc-1349,c-102,325.28,EUR,PURCHASE,2026-02-02T07:29:00
cc-1350,c-090,143.02,USD,PURCHASE,2026-02-02T07:30:00
cc-1351,c-345,387.60,USD,PURCHASE,2026-02-02T07:31:00
cc-1352,c-456,-307.22,USD,REFUND,2026-02-02T07:32:00
cc-1353,c-324,434.26,EUR,PURCHASE,2026-02-02T07:33:00
cc-1354,c-414,211.49,EUR,PURCHASE,2026-02-02T07:34:00
cc-1355,c-293,453.63,BRL,PURCHASE,2026-02-02T07:35:00
cc-1356,c-083,157.43,EUR,PURCHASE,2026-02-02T07:36:00
cc-1357,c-150,303.09,USD,PURCHASE,2026-02-02T07:37:00
cc-1358,c-139,390.71,USD,PURCHASE,2026-02-02T07:38:00
cc-1359,c-383,482.80,USD,PURCHASE,2026-02-02T07:39:00
cc-1360,c-086,12.53,EUR,PURCHASE,2026-02-02T07:40:00
cc-1361,c-121,470.28,EUR,PURCHASE,2026-02-02T07:41:00
cc-1362,c-384,84.29,BRL,PURCHASE,2026-02-02T07:42:00
cc-1363,c-049,-439.47,EUR,REFUND,2026-02-02T07:43:00
cc-1364,c-028,-199.11,BRL,REFUND,2026-02-02T07:44:00
cc-1365,c-054,78.48,EUR,PURCHASE,2026-02-02T07:45:00
cc-1366,c-477,155.38,BRL,PURCHASE,2026-02-02T07:46:00
cc-1367,c-378,313.61,BRL,PURCHASE,2026-02-02T07:47:00
cc-1368,c-270,15.26,EUR,PURCHASE,2026-02-02T07:48:00
cc-1369,c-183,163.28,USD,PURCHASE,2026-02-02T07:49:00
cc-1370,c-240,270.75,USD,PURCHASE,2026-02-02T07:50:00
cc-1371,c-281,484.80,EUR,PURCHASE,2026-02-02T07:51:00
cc-1372,c-277,299.19,EUR,PURCHASE,2026-02-02T07:52:00
cc-1373,c-384,282.43,EUR,PURCHASE,2026-02-02T07:53:00
cc-1374,c-328,155.52,USD,PURCHASE,2026-02-02T07:54:00
cc-1375,c-247,402.55,USD,PURCHASE,2026-02-02T07:55:00
cc-1376,c-158,130.64,USD,PURCHASE,2026-02-02T07:56:00
cc-1377,c-006,-407.87,BRL,REFUND,2026-02-02T07:57:00
cc-1378,c-177,268.01,EUR,PURCHASE,2026-02-02T07:58:00
cc-1379,c-473,377.98,USD,PURCHASE,2026-02-02T07:59:00
cc-1380,c-005,399.18,EUR,PURCHASE,2026-02-02T08:00:00
cc-1381,c-119,274.56,BRL,PURCHASE,2026-02-02T08:01:00
cc-1382,c-211,219.12,BRL,PURCHASE,2026-02-02T08:02:00
cc-1383,c-084,323.35,USD,PURCHASE,2026-02-02T08:03:00
cc-1384,c-113,211.70,BRL,PURCHASE,2026-02-02T08:04:00
cc-1385,c-265,455.07,EUR,PURCHASE,2026-02-02T08:05:00
cc-1386,c-351,324.58,EUR,PURCHASE,2026-02-02T08:06:00
cc-1387,c-415,94.81,BRL,PURCHASE,2026-02-02T08:07:00
cc-1388,c-094,56.07,USD,PURCHASE,2026-02-02T08:08:00
cc-1389,c-317,350.54,USD,PURCHASE,2026-02-02T08:09:00
cc-1390,c-097,76.92,EUR,PURCHASE,2026-02-02T08:10:00
cc-1391,c-012,52.03,USD,PURCHASE,2026-02-02T08:11:00
cc-1392,c-065,363.83,BRL,PURCHASE,2026-02-02T08:12:00
cc-1393,c-047,247.30,USD,PURCHASE,2026-02-02T08:13:00
cc-1394,c-216,399.93,USD,PURCHASE,2026-02-02T08:14:00
cc-1395,c-238,16.84,BRL,PURCHASE,2026-02-02T08:15:00
cc-1396,c-432,73.90,USD,PURCHASE,2026-02-02T08:16:00
cc-1397,c-398,272.05,BRL,PURCHASE,2026-02-02T08:17:00
cc-1398,c-099,125.79,USD,PURCHASE,2026-02-02T08:18:00
cc-1399,c-425,-487.32,EUR,REFUND,2026-02-02T08:19:00
cc-1400,c-128,487.51,BRL,PURCHASE,2026-02-02T08:20:00
cc-1401,c-378,100.39,EUR,PURCHASE,2026-02-02T08:21:00
cc-1402,c-395,333.34,BRL,PURCHASE,2026-02-02T08:22:00
cc-1403,c-243,480.65,USD,PURCHASE,2026-02-02T08:23:00
cc-1404,c-082,22.05,EUR,PURCHASE,2026-02-02T08:24:00
cc-1405,c-267,241.13,USD,PURCHASE,2026-02-02T08:25:00
cc-1406,c-102,26.99,EUR,PURCHASE,2026-02-02T08:26:00
cc-1407,c-112,118.75,USD,PURCHASE,2026-02-02T08:27:00
cc-1408,c-167,-397.40,EUR,REFUND,2026-02-02T08:28:00
cc-1409,c-062,122.30,BRL,PURCHASE,2026-02-02T08:29:00
cc-1410,c-298,238.16,EUR,PURCHASE,2026-02-02T08:30:00
cc-1411,c-080,45.65,BRL,PURCHASE,2026-02-02T08:31:00
cc-1412,c-256,309.70,EUR,PURCHASE,2026-02-02T08:32:00
cc-1413,c-031,-322.64,EUR,REFUND,2026-02-02T08:33:00
cc-1414,c-275,63.79,BRL,PURCHASE,2026-02-02T08:34:00
cc-1415,c-163,394.49,USD,PURCHASE,2026-02-02T08:35:00
cc-1416,c-413,366.86,BRL,PURCHASE,2026-02-02T08:36:00
cc-1417,c-353,362.48,USD,PURCHASE,2026-02-02T08:37:00
cc-1418,c-461,-353.61,EUR,REFUND,2026-02-02T08:38:00
cc-1419,c-151,245.56,EUR,PURCHASE,2026-02-02T08:39:00
cc-1420,c-096,162.52,USD,PURCHASE,2026-02-02T08:40:00
cc-1421,c-141,299.74,EUR,PURCHASE,2026-02-02T08:41:00
cc-1422,c-083,-78.36,USD,REFUND,2026-02-02T08:42:00
cc-1423,c-420,184.19,BRL,PURCHASE,2026-02-02T08:43:00
cc-1424,c-398,190.14,BRL,PURCHASE,2026-02-02T08:44:00
cc-1425,c-453,-428.56,EUR,REFUND,2026-02-02T08:45:00
cc-1426,c-123,32.61,EUR,PURCHASE,2026-02-02T08:46:00
cc-1427,c-420,262.51,USD,PURCHASE,2026-02-02T08:47:00
cc-1428,c-393,306.91,USD,PURCHASE,2026-02-02T08:48:00
cc-1429,c-210,56.12,EUR,PURCHASE,2026-02-02T08:49:00
cc-1430,c-338,-417.76,BRL,REFUND,2026-02-02T08:50:00
cc-1431,c-092,101.84,USD,PURCHASE,2026-02-02T08:51:00
cc-1432,c-099,285.94,USD,PURCHASE,2026-02-02T08:52:00
cc-1433,c-337,312.36,EUR,PURCHASE,2026-02-02T08:53:00
cc-1434,c-132,-111.14,EUR,REFUND,2026-02-02T08:54:00
cc-1435,c-037,-460.60,EUR,REFUND,2026-02-02T08:55:00
cc-1436,c-252,416.21,USD,PURCHASE,2026-02-02T08:56:00
cc-1437,c-411,181.10,EUR,PURCHASE,2026-02-02T08:57:00
cc-1438,c-481,411.19,EUR,PURCHASE,2026-02-02T08:58:00
cc-1439,c-030,133.64,BRL,PURCHASE,2026-02-02T08:59:00
cc-1440,c-376,-152.65,BRL,REFUND,2026-02-02T09:00:00
cc-1441,c-492,51.51,BRL,PURCHASE,2026-02-02T09:01:00
cc-1442,c-273,97.37,EUR,PURCHASE,2026-02-02T09:02:00
cc-1443,c-128,473.80,EUR,PURCHASE,2026-02-02T09:03:00
cc-1444,c-384,373.31,EUR,PURCHASE,2026-02-02T09:04:00
cc-1445,c-296,229.90,EUR,PURCHASE,2026-02-02T09:05:00
cc-1446,c-219,84.24,BRL,PURCHASE,2026-02-02T09:06:00
cc-1447,c-282,169.42,BRL,PURCHASE,2026-02-02T09:07:00
cc-1448,c-274,222.06,USD,PURCHASE,2026-02-02T09:08:00
cc-1449,c-463,495.74,USD,PURCHASE,2026-02-02T09:09:00
cc-1450,c-433,382.33,USD,PURCHASE,2026-02-02T09:10:00
cc-1451,c-423,304.60,EUR,PURCHASE,2026-02-02T09:11:00
cc-1452,c-280,383.09,EUR,PURCHASE,2026-02-02T09:12:00
cc-1453,c-131,226.75,USD,PURCHASE,2026-02-02T09:13:00
cc-1454,c-001,491.50,EUR,PURCHASE,2026-02-02T09:14:00
cc-1455,c-009,496.71,USD,PURCHASE,2026-02-02T09:15:00
cc-1456,c-004,111.72,USD,PURCHASE,2026-02-02T09:16:00
cc-1457,c-012,471.73,USD,PURCHASE,2026-02-02T09:17:00
cc-1458,c-471,278.61,EUR,PURCHASE,2026-02-02T09:18:00
cc-1459,c-080,230.72,BRL,PURCHASE,2026-02-02T09:19:00
cc-1460,c-071,444.92,BRL,PURCHASE,2026-02-02T09:20:00
cc-1461,c-120,150.85,EUR,PURCHASE,2026-02-02T09:21:00
cc-1462,c-205,109.50,BRL,PURCHASE,2026-02-02T09:22:00
cc-1463,c-371,241.78,USD,PURCHASE,2026-02-02T09:23:00
cc-1464,c-423,351.72,BRL,PURCHASE,2026-02-02T09:24:00
cc-1465,c-305,19.65,EUR,PURCHASE,2026-02-02T09:25:00
cc-1466,c-196,-28.91,USD,REFUND,2026-02-02T09:26:00
cc-1467,c-179,217.72,BRL,PURCHASE,2026-02-02T09:27:00
cc-1468,c-446,374.09,EUR,PURCHASE,2026-02-02T09:28:00
cc-1469,c-476,-388.93,USD,REFUND,2026-02-02T09:29:00
cc-1470,c-028,21.55,EUR,PURCHASE,2026-02-02T09:30:00
cc-1471,c-290,251.70,BRL,PURCHASE,2026-02-02T09:31:00
cc-1472,c-079,-366.06,USD,REFUND,2026-02-02T09:32:00
cc-1473,c-498,297.97,EUR,PURCHASE,2026-02-02T09:33:00
cc-1474,c-047,145.60,USD,PURCHASE,2026-02-02T09:34:00
cc-1475,c-076,42.19,EUR,PURCHASE,2026-02-02T09:35:00
cc-1476,c-382,-200.20,BRL,REFUND,2026-02-02T09:36:00
cc-1477,c-205,387.14,BRL,PURCHASE,2026-02-02T09:37:00
cc-1478,c-391,280.09,USD,PURCHASE,2026-02-02T09:38:00
cc-1479,c-203,98.85,EUR,PURCHASE,2026-02-02T09:39:00
cc-1480,c-377,121.92,USD,PURCHASE,2026-02-02T09:40:00
cc-1481,c-398,342.68,EUR,PURCHASE,2026-02-02T09:41:00
cc-1482,c-046,207.38,USD,PURCHASE,2026-02-02T09:42:00
cc-1483,c-179,172.92,EUR,PURCHASE,2026-02-02T09:43:00
cc-1484,c-013,85.46,USD,PURCHASE,2026-02-02T09:44:00
